tt0377752,Dear Frankie,"Nine-year-old Frankie and his single mum Lizzie have been on the move ever since Frankie can remember, most recently arriving in a seaside Scottish town. Wanting to protect her deaf son from the truth that they've run away from his father, Lizzie has invented a story that he is away at sea on the HMS Accra. Every few weeks, Lizzie writes Frankie a make-believe letter from his father, telling of his adventures in exotic lands. As Frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. With the real HMS Accra arriving in only a fortnight, Lizzie must choose between telling Frankie the truth or finding the perfect stranger to play Frankie's father for just one day...",0
tt0389957,Edison,"Upon discovering a den of corrupt policemen, a fresh-faced journalist makes a shaky allies in a jaded reporter and investigator for a powerful district attorney.",0
tt0102585,Omen IV: The Awakening,"Damien Thorn is dead, but his prophecy is reborn in a girl named Delia, who is adopted by two attorneys, Gene &amp; Karen York. When Karen realises her baby was born under suspicious circumstances, she hires a private investigator to find Delia's real parents. A series of bizarre accidents occur, and Karen begins to suspect everyone of conspiring her as she unravels the truth about her baby.",0
tt0095444,Killer Klowns from Outer Space,"Aliens, who look like clowns, arrive on Earth to capture and harvest people in order to use them as sustenance.",0
tt1817676,Girl in Progress,"As single mom Grace juggles work, bills, and her affair with a married doctor, her daughter, Ansiedad, plots a shortcut to adulthood after finding inspiration in the coming-of-age stories she's reading for school.",0
tt1032825,Love and Other Impossible Pursuits,"Emilia is a Harvard law school graduate and a newlywed, having just married Jack, a high-powered New York lawyer, who was her boss -- and married -- when she began working at his law firm. Unfortunately, her life takes an unexpected turn when Jack and Emilia lose their newborn daughter. Emilia struggles through her grief to connect with her new stepson William, but is finding it hard to connect with this precocious child. Perhaps the most difficult obstacle of all for Emilia is trying to cope with the constant interferences of her husband's angry, jealous ex-wife, Carolyn.",0
tt0465997,The Fox and the Hound 2,"Best friends Tod, a fox kit, and Copper, a hound puppy, visit a country fair when they see a band of dogs called ""The Singin' Strays"". The band has five members: Dixie, Cash, Granny Rose, and twin brothers Waylon and Floyd. It is important that they perform well because a talent scout is visiting.",0
tt2076897,My Brother the Devil,"Fourteen-year-old Mo is a lonely, sensitive boy whose hunger for the rant and banter of buddies makes him prone to tread dangerous territories. He idolizes his handsome older brother, Rashid, a charismatic, well-respected member of a local gang, whose drug dealing enables â€œRashâ€ to provide for his family. Aching to be seen as a tough guy himself, Mo takes a job that unlocks a fateful turn of events and forces the brothers to confront their inner demons. It turns out that hate is easy. It is love and understanding that take real courage.",0
tt1763316,The Theatre Bizarre,"Down a seedy city street in her neighborhood, young Enola Penny is obsessed with what appears to be a long abandoned theatre. One night, she sees that the front door is slightly ajar and impulsively decides to sneak inside. But there in the dark, decrepit auditorium, a show unlike any other unfolds before her eyes. Its host is an eerie human puppet named Peg Poett who will introduce Penny to six tales of the bizarre: A couple traveling in a remote part of the French Pyrenees cross paths with a lustful witch; A paranoid lover faces the wrath of a partner who has been pushed to her limit; The Freudian dreams of an unfaithful husband blur the lines between fantasy and reality; The horrors of the real world are interpreted through the mind of a child; A woman addicted to other people's memories gets her fix through the vitreous fluid of her victims' eyeballs; And a perverse obsession with sweets turns sour for a couple in too deep.",0
tt0060164,The Bible: In the Beginning...,"Extravagant production of the first part of the book of Genesis. Covers Adam and Eve, Noah and the Flood and Abraham and Isaac.",0
tt0116410,Ghosts of Mississippi,"Ghosts of Mississippi is a drama covering the final trial of the assassin, Bryon De La Beckwith, of the 60s civil rights leader Medgar Evers. It begins with the murder and the events surrounding the two initial trials which both ended in a hung jury. The movie then covers District Attorney, Bobby DeLaughters transformation and alliance with Myrlie Evers, wife of Medgar Evers, of the, as he becomes more involved with bringing Beckwith to trial for the third time 30 years later. Some of the characters are played by the actual participants in this story.",0
tt0280460,The Banger Sisters,"In the late '60s, the self-proclaimed belles of the rock 'n' roll ball, rocked the worlds of every music legend whose pants they could take off -- and they have the pictures to prove it. But it's been more than two decades since the Banger Sisters earned their nickname -- or even laid eyes on each other. Their reunion is the collision of two women's worlds; one who's living in the past, and one who's hiding from it. Together they learn to live in the moment.",0
tt2346046,Amy Schumer: Mostly Sex Stuff,"A ratings hit! Amy Schumer debuts her one-hour special in front of a live audience at the Historic Fillmore Theatre in San Francisco. Nothing is off limits as Schumer airs every hilarious, messed up detail of her dating and sex life, from encounters with unexpected body parts to hate-filled personal grooming appointments. In her matter-of-fact raunchy style, at odds with her self-described ""Cabbage Patch Kid"" appearance, Schumer tells stories of a boyfriend who makes dirty requests over dinner, the way she outsmarts her birth control, and a shocking ending to a seemingly innocent cab ride.",0
tt2364006,The Food Guide to Love,A dysfunctional love story about an Irish food writer and a politically committed Spanish woman.,0
tt1579247,StarStruck,"Jessica Olsen goes to Los Angeles with nothing more in mind that visiting her grandparents while her sister tries to meet Christopher Wilde. One night she meets Christopher Wilde. They go an an adventure around Los Angeles and start to like each other. When Jessica returns home, Christopher, on national TV, says he doesn't know her, and never met her.",0
tt1076252,Picture This,"Bookish and unpopular Mandy finds her luck finally changing when Drew, the school hottie, invites her to the year's biggest party. But with being grounded and Drew's ex-girlfriend bent on thwarting her, Mandy may be destined to remain a geek. Can a little ingenuity and some help from her friends save the day?",0
tt2341664,Come Out and Play,"Beth (Vinessa Shaw) and Francis (Ebon Moss-Bachrach), a young married couple, are on holiday together when they venture to a beautiful, but highly remote, island. Beth is pregnant and the two are hoping to enjoy their last vacation before their baby is born. When they arrive, they notice that while there are plenty of children present, the adults all seem to be missing. Initially attributing this to the after effects of a recent festival, they quickly realize something far more sinister is afoot. The two will face terror and unsettling difficult decisions in their quest to make it off the island alive.",0
tt0444112,Fauteuils d'orchestre,"A young woman arrives in Paris where she finds a job as a waitress in bar next on Avenue Montaigne that caters to the surrounding theaters and the wealthy inhabitants of the area. She will meet a pianist, a famous actress and a great art collector, and become acquainted with the ""luxurious"" world her grandmother has told her about since her childhood.",0
tt0087100,Crimes of Passion,"Joanna Crane lives a double life. During the day she works as fashion designer but during the night she is the high class prostitute China Blue. As she is accused for industrial spying, Bobby Grady is hired to shadow her. However, they fall in love.  Meanwhile a psychopathic preacher starts stalking her.",0
tt4328642,Stalked By My Neighbor,"A girl and her mother escape to suburban safety after a home invasion scares them out of the city, but they're soon menaced by a sinister figure.",0
tt0259127,Attila,"A romanced story of Attila the Hun, since his childhood, when he lost his parents until his death. Attila is disclosed as a great leader, strategist and lover and the movie shows his respect to the great Roman strategist Flavius Aetius, his loves and passions, the gossips, intrigues and betrayals in Rome, all of these feelings evolved by magic and mysticism.",0
tt0115964,Crash,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",0
tt0084287,Made in Britain,"Trevor sometimes-violent skinhead with no regard for authority, and would rather spend his time stealing cars than sitting in the detention centre to which he is sent. His social worker, Harry Parker, tries to do his best, but Trevor is only interested when thereâ€™s something that he can get out of it. The authorities within the centre try to make Trevor conform to the norms of society, but he takes no notice, and would rather speak in a torrent of four-letter words and racial abuse.",0
